Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,47,313.32908844947815,7.0,April 17,-12.591584205627441,0.22929468557879568,0.16624217658333293,0.9954621352295402,0.0,,0.023630127802559055,,278.4920292509601,-278.7213239365389
Train,48,319.06467270851135,7.0,February 28,-28.605743408203125,0.22831402300094508,0.16096929521770886,0.9638879953156224,0.0,,0.021231108473749764,,18.943547151872576,-19.17186117487352
Test,48,319.06467270851135,7.0,January 16,-28.605743408203125,0.23382258189577007,0.14893764269000964,0.8918421717964652,0.0,,0.020808983499726104,,94.55397649870314,-94.7877990805989
Test,48,319.06467270851135,7.0,April 17,-28.605743408203125,0.18932401623342607,0.13897401591288935,0.8321797360053265,0.0,,0.02366456890695416,,218.83926723983723,-219.02859125607065
Train,49,324.94698667526245,7.0,February 28,-29.4410343170166,0.2145835728629974,0.1510838693476272,0.9046938284289061,0.0,,0.021872606740768644,,23.737602480191214,-23.952186053054213
Test,49,324.94698667526245,7.0,January 16,-29.4410343170166,0.2740191390834382,0.17458210845800654,1.0454018470539324,0.0,,0.021263993344395594,,61.04695250310802,-61.32097164219145
Test,49,324.94698667526245,7.0,April 17,-29.4410343170166,0.23598933355628138,0.1722250071820662,1.031287468156086,0.0,,0.024228170315428538,,317.29523723221723,-317.5312265657735
Train,50,330.66228461265564,7.0,February 28,-22.978137969970703,0.234616487811878,0.16554763264898073,0.991303189514854,0.0,,0.021410027043730167,,29.43974550065444,-29.674361988466316
Test,50,330.66228461265564,7.0,January 16,-22.978137969970703,0.27557384942584656,0.1750590481616877,1.0482577734232812,0.0,,0.02117240329101261,,60.35001311394999,-60.62558696337584
Test,50,330.66228461265564,7.0,April 17,-22.978137969970703,0.22490071924659957,0.16430202772676034,0.9838444774057501,0.0,,0.02370851888895905,,302.7081788889272,-302.9330796081738
Train,51,336.4535164833069,7.0,February 28,-29.859079360961914,0.23704520627696324,0.16727091746207054,1.0016222602519196,0.0,,0.02186655921167277,,23.26490784870205,-23.501953054979015
Test,51,336.4535164833069,7.0,January 16,-29.859079360961914,0.26196876235648786,0.16685402575843378,0.9991259027451123,0.0,,0.021462272351236617,,67.0942102282804,-67.35617899063689
Test,51,336.4535164833069,7.0,April 17,-29.859079360961914,0.23064572611015507,0.1678538693148854,1.0051129899094928,0.0,,0.023076056354963084,,290.3339134604104,-290.5645591865205
Train,52,342.26472878456116,7.0,February 28,-22.282114028930664,0.22540528361871173,0.1593252203723097,0.9540432357623327,0.0,,0.021251397407699893,,37.654875876548644,-37.88028116016736
Test,52,342.26472878456116,7.0,January 16,-22.282114028930664,0.2748351355771778,0.17453153275380975,1.0450989985258066,0.0,,0.02111167552016784,,43.84111875861015,-44.11595389418733
