Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,45,1652.3596501350403,7.0,February 28,2.7866549491882324,0.46163452403370286,0.3041142623811777,1.8210434873124393,0.0,,0.02278508223471019,,332.0811359087982,-332.5427704328319
Test,45,1652.3596501350403,7.0,January 16,2.7866549491882324,0.4597953128608898,0.3029026321410993,1.8137882164137686,0.0,,0.02239892922059842,,225.97158249277373,-226.4313778056346
Test,45,1652.3596501350403,7.0,April 17,2.7866549491882324,0.48788696700683803,0.32140877116426825,1.9246034201453184,0.0,,0.0253357218623775,,979.7814936635025,-980.2693806305093
Train,46,1685.009803533554,7.0,February 28,-2.2271783351898193,0.4582929586992871,0.3019129155928247,1.8078617700169137,0.0,,0.023653024800042586,,319.93074239115066,-320.38903534984996
Test,46,1685.009803533554,7.0,January 16,-2.2271783351898193,0.46220687667100996,0.3044913152033879,1.8233012886430404,0.0,,0.02228900612880051,,248.02882092654949,-248.4910278032205
Test,46,1685.009803533554,7.0,April 17,-2.2271783351898193,0.4721646038354025,0.3110512380296342,1.8625822636505036,0.0,,0.025335833465683688,,931.5201406146565,-931.9923052184919
Train,47,1717.6706852912903,7.0,February 28,-7.269050598144531,0.45397386764536146,0.29906759722593906,1.790823935484665,0.0,,0.023865668290919587,,294.24660372791374,-294.7005775955591
Test,47,1717.6706852912903,7.0,January 16,-7.269050598144531,0.4871716819451672,0.3209375577311361,1.9217817828211758,0.0,,0.02241683493146295,,294.4671586118927,-294.95433029383787
Test,47,1717.6706852912903,7.0,April 17,-7.269050598144531,0.5426453015626793,0.3574823091162433,2.140612629438583,0.0,,0.025640745293975812,,1115.7631770433168,-1116.3058223448795
Train,48,1750.9233915805817,7.0,February 28,3.6706151962280273,0.46125052120164234,0.3038612901012795,1.8195286832411943,0.0,,0.02254328906768335,,320.83599850193684,-321.2972490231385
Test,48,1750.9233915805817,7.0,January 16,3.6706151962280273,0.4658255381382389,0.30687520658416584,1.8375760873303364,0.0,,0.022192830118847595,,241.4909418099433,-241.95676734808154
Test,48,1750.9233915805817,7.0,April 17,3.6706151962280273,0.5173897756273504,0.3408445464685107,2.040985308194677,0.0,,0.025604906950170307,,1039.0271639590144,-1039.5445537346418
Train,49,1783.787235736847,7.0,February 28,-6.370165824890137,0.44623554263767595,0.2939697657613097,1.760297998570716,0.0,,0.023712942946939618,,281.1275731604469,-281.5738087030846
Test,49,1783.787235736847,7.0,January 16,-6.370165824890137,0.4829710747389882,0.31817029381227263,1.9052113401932511,0.0,,0.022383514558822964,,294.39773209413875,-294.88070316887774
Test,49,1783.787235736847,7.0,April 17,-6.370165824890137,0.5191249735904281,0.3419876551858049,2.0478302705736824,0.0,,0.025694476160858983,,1035.6406750255078,-1036.1597999990981
Train,50,1816.6999838352203,7.0,February 28,2.276376962661743,0.49122520474188974,0.3236079258062944,1.9377720108161347,0.0,,0.0239436144302535,,351.25620596929434,-351.74743117403625
Test,50,1816.6999838352203,7.0,January 16,2.276376962661743,0.44192798630454133,0.2911320462045696,1.743305665895627,0.0,,0.02221885063015969,,246.3718401261074,-246.81376811241194
Test,50,1816.6999838352203,7.0,April 17,2.276376962661743,0.4987097461699517,0.32853857045515555,1.9672968290727906,0.0,,0.02532874400891815,,1004.714021182727,-1005.212730928897
Train,51,1849.9169054031372,7.0,February 28,2.22857928276062,0.5461148423108432,0.35976796317913606,2.154299180713393,0.0,,0.02403393088114639,,539.0499007460973,-539.5960155884081
Test,51,1849.9169054031372,7.0,January 16,2.22857928276062,0.4485233133431403,0.2954768967585982,1.7693227350814256,0.0,,0.022033623765202494,,226.11119731065006,-226.5597206239932
Test,51,1849.9169054031372,7.0,April 17,2.22857928276062,0.526743708641971,0.34700670352350815,2.0778844522365776,0.0,,0.02570246687473981,,1090.9105893343835,-1091.4373330430255
Train,52,1882.3609747886658,7.0,February 28,1.8271183967590332,0.510716638968637,0.33644843671701175,2.0146612977066596,0.0,,0.024013711632636187,,437.746456085791,-438.25717272475964
